state,county,state_code,county_code,measure_name,measure_id,rate
GA,McDuffie County,13,189,Diabetic screening,7,81
GA,Marion County,13,197,Diabetic screening,7,81
GA,Miller County,13,201,Diabetic screening,7,81
OK,Lincoln County,40,81,Diabetic screening,7,81
TX,Palo Pinto County,48,363,Diabetic screening,7,81
MD,Somerset County,24,39,Diabetic screening,7,81
OK,Alfalfa County,40,3,Diabetic screening,7,81
GA,Glynn County,13,127,Diabetic screening,7,81
GA,Peach County,13,225,Diabetic screening,7,81
GA,Crawford County,13,79,Diabetic screening,7,81
GA,Dodge County,13,91,Diabetic screening,7,81
GA,Dooly County,13,93,Diabetic screening,7,81
GA,Early County,13,99,Diabetic screening,7,81
GA,Echols County,13,101,Diabetic screening,7,81
MI,Ontonagon County,26,131,Diabetic screening,7,81
MI,Saginaw County,26,145,Diabetic screening,7,81
MI,St. Joseph County,26,149,Diabetic screening,7,81
OH,Ottawa County,39,123,Diabetic screening,7,81
OH,Pickaway County,39,129,Diabetic screening,7,81
TX,La Salle County,48,283,Diabetic screening,7,81
TX,Limestone County,48,293,Diabetic screening,7,81
TX,Lubbock County,48,303,Diabetic screening,7,81
TX,Milam County,48,331,Diabetic screening,7,81
TX,Moore County,48,341,Diabetic screening,7,81
GA,Carroll County,13,45,Diabetic screening,7,81
GA,Chattahoochee County,13,53,Diabetic screening,7,81
MN,Roseau County,27,135,Diabetic screening,7,81
MN,Sibley County,27,143,Diabetic screening,7,81
MN,Mille Lacs County,27,95,Diabetic screening,7,81
OH,Lorain County,39,93,Diabetic screening,7,81
GA,Ware County,13,299,Diabetic screening,7,81
TX,Hockley County,48,219,Diabetic screening,7,81
TX,Houston County,48,225,Diabetic screening,7,81
TX,Hunt County,48,231,Diabetic screening,7,81
TX,Jefferson County,48,245,Diabetic screening,7,81
OK,Pottawatomie County,40,125,Diabetic screening,7,81
OK,Texas County,40,139,Diabetic screening,7,81
TX,Johnson County,48,251,Diabetic screening,7,81
TX,Karnes County,48,255,Diabetic screening,7,81
TX,Knox County,48,275,Diabetic screening,7,81
UT,Uintah County,49,47,Diabetic screening,7,81
OH,Greene County,39,57,Diabetic screening,7,81
OH,Hardin County,39,65,Diabetic screening,7,81
OH,Harrison County,39,67,Diabetic screening,7,81
MS,Calhoun County,28,13,Diabetic screening,7,81
GA,Bibb County,13,21,Diabetic screening,7,81
GA,Bulloch County,13,31,Diabetic screening,7,81
GA,Wilcox County,13,315,Diabetic screening,7,81
GA,Wilkes County,13,317,Diabetic screening,7,81
LA,West Baton Rouge Parish,22,121,Diabetic screening,7,81
LA,West Feliciana Parish,22,125,Diabetic screening,7,81
OK,Woods County,40,151,Diabetic screening,7,81
OR,Douglas County,41,19,Diabetic screening,7,81
LA,Red River Parish,22,81,Diabetic screening,7,81
LA,St. Helena Parish,22,91,Diabetic screening,7,81
GA,Telfair County,13,271,Diabetic screening,7,81
MS,Lawrence County,28,77,Diabetic screening,7,81
FL,Escambia County,12,33,Diabetic screening,7,81
FL,Gadsden County,12,39,Diabetic screening,7,81
GA,Georgia,13,0,Diabetic screening,7,81
GA,Atkinson County,13,3,Diabetic screening,7,81
GA,Bacon County,13,5,Diabetic screening,7,81
OH,Belmont County,39,13,Diabetic screening,7,81
OH,Clinton County,39,27,Diabetic screening,7,81
OH,Cuyahoga County,39,35,Diabetic screening,7,81
MS,Greene County,28,41,Diabetic screening,7,81
TX,Eastland County,48,133,Diabetic screening,7,81
ID,Idaho,16,0,Diabetic screening,7,81
LA,Iberia Parish,22,45,Diabetic screening,7,81
ID,Butte County,16,23,Diabetic screening,7,81
TX,Fort Bend County,48,157,Diabetic screening,7,81
TX,Grayson County,48,181,Diabetic screening,7,81
VA,Dinwiddie County,51,53,Diabetic screening,7,81
DE,New Castle County,10,3,Diabetic screening,7,81
FL,Baker County,12,3,Diabetic screening,7,81
MS,Quitman County,28,119,Diabetic screening,7,81
CO,Yuma County,8,125,Diabetic screening,7,81
ID,Cassia County,16,31,Diabetic screening,7,81
ID,Elmore County,16,39,Diabetic screening,7,81
LA,Plaquemines Parish,22,75,Diabetic screening,7,81
PA,Armstrong County,42,5,Diabetic screening,7,81
LA,Calcasieu Parish,22,19,Diabetic screening,7,81
LA,Caldwell Parish,22,21,Diabetic screening,7,81
TX,DeWitt County,48,123,Diabetic screening,7,81
VA,Arlington County,51,13,Diabetic screening,7,81
FL,Hendry County,12,51,Diabetic screening,7,81
FL,Lafayette County,12,67,Diabetic screening,7,81
OH,Adams County,39,1,Diabetic screening,7,81
MO,Atchison County,29,5,Diabetic screening,7,81
MS,Smith County,28,129,Diabetic screening,7,81
MS,Stone County,28,131,Diabetic screening,7,81
MS,Walthall County,28,147,Diabetic screening,7,81
MO,Newton County,29,145,Diabetic screening,7,81
TX,Burnet County,48,53,Diabetic screening,7,81
IL,Illinois,17,0,Diabetic screening,7,81
TX,Coleman County,48,83,Diabetic screening,7,81
LA,Catahoula Parish,22,25,Diabetic screening,7,81
LA,Grant Parish,22,43,Diabetic screening,7,81
PA,Cameron County,42,23,Diabetic screening,7,81
PA,Columbia County,42,37,Diabetic screening,7,81
TX,Crane County,48,103,Diabetic screening,7,81
TX,Crosby County,48,107,Diabetic screening,7,81
FL,Glades County,12,43,Diabetic screening,7,81
FL,Gulf County,12,45,Diabetic screening,7,81
VA,Stafford County,51,179,Diabetic screening,7,81
VA,Tazewell County,51,185,Diabetic screening,7,81
MO,Lewis County,29,111,Diabetic screening,7,81
MO,McDonald County,29,119,Diabetic screening,7,81
ND,Bowman County,38,11,Diabetic screening,7,81
MO,Gentry County,29,75,Diabetic screening,7,81
CO,Huerfano County,8,55,Diabetic screening,7,81
VA,Lee County,51,105,Diabetic screening,7,81
CO,Delta County,8,29,Diabetic screening,7,81
CO,Eagle County,8,37,Diabetic screening,7,81
LA,Allen Parish,22,3,Diabetic screening,7,81
LA,Beauregard Parish,22,11,Diabetic screening,7,81
PA,Elk County,42,47,Diabetic screening,7,81
TX,Bowie County,48,37,Diabetic screening,7,81
VA,Isle of Wight County,51,93,Diabetic screening,7,81
CO,Moffat County,8,81,Diabetic screening,7,81
PA,Pike County,42,103,Diabetic screening,7,81
CA,Shasta County,6,89,Diabetic screening,7,81
MT,Jefferson County,30,43,Diabetic screening,7,81
NC,Richmond County,37,153,Diabetic screening,7,81
MO,Washington County,29,221,Diabetic screening,7,81
VA,Franklin city,51,620,Diabetic screening,7,81
CA,Mendocino County,6,45,Diabetic screening,7,81
PA,Somerset County,42,111,Diabetic screening,7,81
TN,Shelby County,47,157,Diabetic screening,7,81
TN,Tipton County,47,167,Diabetic screening,7,81
IL,Bond County,17,5,Diabetic screening,7,81
VA,Prince William County,51,153,Diabetic screening,7,81
CA,Tuolumne County,6,109,Diabetic screening,7,81
MO,Scotland County,29,199,Diabetic screening,7,81
MO,Taney County,29,213,Diabetic screening,7,81
MO,Pemiscot County,29,155,Diabetic screening,7,81
SC,Chester County,45,23,Diabetic screening,7,81
SC,Chesterfield County,45,25,Diabetic screening,7,81
SC,Colleton County,45,29,Diabetic screening,7,81
SC,Dillon County,45,33,Diabetic screening,7,81
SC,Edgefield County,45,37,Diabetic screening,7,81
RI,Rhode Island,44,0,Diabetic screening,7,81
RI,Kent County,44,3,Diabetic screening,7,81
RI,Newport County,44,5,Diabetic screening,7,81
KY,Nelson County,21,179,Diabetic screening,7,81
KY,Nicholas County,21,181,Diabetic screening,7,81
KY,Pulaski County,21,199,Diabetic screening,7,81
KY,Russell County,21,207,Diabetic screening,7,81
KY,Scott County,21,209,Diabetic screening,7,81
KY,Taylor County,21,217,Diabetic screening,7,81
KY,Trigg County,21,221,Diabetic screening,7,81
PA,Montour County,42,93,Diabetic screening,7,81
CA,Orange County,6,59,Diabetic screening,7,81
MT,McCone County,30,55,Diabetic screening,7,81
MT,Mineral County,30,61,Diabetic screening,7,81
MT,Musselshell County,30,65,Diabetic screening,7,81
MT,Powell County,30,77,Diabetic screening,7,81
NC,Martin County,37,117,Diabetic screening,7,81
MT,Daniels County,30,19,Diabetic screening,7,81
MT,Fallon County,30,25,Diabetic screening,7,81
VA,Martinsville city,51,690,Diabetic screening,7,81
CA,Del Norte County,6,15,Diabetic screening,7,81
CA,Glenn County,6,21,Diabetic screening,7,81
CA,Imperial County,6,25,Diabetic screening,7,81
IL,McDonough County,17,109,Diabetic screening,7,81
IL,Marion County,17,121,Diabetic screening,7,81
SC,South Carolina,45,0,Diabetic screening,7,81
SC,Charleston County,45,19,Diabetic screening,7,81
NE,Brown County,31,17,Diabetic screening,7,81
MT,Valley County,30,105,Diabetic screening,7,81
MT,Wheatland County,30,107,Diabetic screening,7,81
VA,Virginia Beach city,51,810,Diabetic screening,7,81
AR,Scott County,5,127,Diabetic screening,7,81
AR,Sevier County,5,133,Diabetic screening,7,81
AR,Sharp County,5,135,Diabetic screening,7,81
KY,Lee County,21,129,Diabetic screening,7,81
KY,Leslie County,21,131,Diabetic screening,7,81
KY,Letcher County,21,133,Diabetic screening,7,81
KY,Livingston County,21,139,Diabetic screening,7,81
IL,Putnam County,17,155,Diabetic screening,7,81
TN,Obion County,47,131,Diabetic screening,7,81
TN,Perry County,47,135,Diabetic screening,7,81
TN,Robertson County,47,147,Diabetic screening,7,81
IL,Livingston County,17,105,Diabetic screening,7,81
AR,Ouachita County,5,103,Diabetic screening,7,81
AR,Poinsett County,5,111,Diabetic screening,7,81
NE,Sarpy County,31,153,Diabetic screening,7,81
NE,Merrick County,31,121,Diabetic screening,7,81
NE,Nance County,31,125,Diabetic screening,7,81
NE,Holt County,31,89,Diabetic screening,7,81
WV,West Virginia,54,0,Diabetic screening,7,81
TN,Macon County,47,111,Diabetic screening,7,81
IN,Indiana,18,0,Diabetic screening,7,81
IN,Bartholomew County,18,5,Diabetic screening,7,81
SC,Lexington County,45,63,Diabetic screening,7,81
SC,Oconee County,45,73,Diabetic screening,7,81
SC,Orangeburg County,45,75,Diabetic screening,7,81
KY,Harlan County,21,95,Diabetic screening,7,81
SC,Kershaw County,45,55,Diabetic screening,7,81
KY,Lawrence County,21,127,Diabetic screening,7,81
IN,Montgomery County,18,107,Diabetic screening,7,81
TN,Grundy County,47,61,Diabetic screening,7,81
TN,Henderson County,47,77,Diabetic screening,7,81
AR,Jackson County,5,67,Diabetic screening,7,81
AR,Madison County,5,87,Diabetic screening,7,81
NV,Mineral County,32,21,Diabetic screening,7,81
NV,Pershing County,32,27,Diabetic screening,7,81
NV,White Pine County,32,33,Diabetic screening,7,81
IN,Greene County,18,55,Diabetic screening,7,81
IN,Jay County,18,75,Diabetic screening,7,81
KY,Kenton County,21,117,Diabetic screening,7,81
KY,Fleming County,21,69,Diabetic screening,7,81
KY,Grant County,21,81,Diabetic screening,7,81
SD,Buffalo County,46,17,Diabetic screening,7,81
KY,Carter County,21,43,Diabetic screening,7,81
AR,Montgomery County,5,97,Diabetic screening,7,81
NY,Westchester County,36,119,Diabetic screening,7,81
NJ,Burlington County,34,5,Diabetic screening,7,81
NJ,Cape May County,34,9,Diabetic screening,7,81
WV,Fayette County,54,19,Diabetic screening,7,81
WV,Gilmer County,54,21,Diabetic screening,7,81
WV,Greenbrier County,54,25,Diabetic screening,7,81
WV,Hampshire County,54,27,Diabetic screening,7,81
WV,Jackson County,54,35,Diabetic screening,7,81
WV,Lewis County,54,41,Diabetic screening,7,81
IN,Pike County,18,125,Diabetic screening,7,81
SD,Fall River County,46,47,Diabetic screening,7,81
KY,Kentucky,21,0,Diabetic screening,7,81
KY,Boyle County,21,21,Diabetic screening,7,81
IN,Randolph County,18,135,Diabetic screening,7,81
IN,Scott County,18,143,Diabetic screening,7,81
IN,Shelby County,18,145,Diabetic screening,7,81
KS,Clark County,20,25,Diabetic screening,7,81
WY,Teton County,56,39,Diabetic screening,7,81
AL,Chambers County,1,17,Diabetic screening,7,81
AL,Clay County,1,27,Diabetic screening,7,81
WY,Sweetwater County,56,37,Diabetic screening,7,81
KS,Brown County,20,13,Diabetic screening,7,81
IN,Whitley County,18,183,Diabetic screening,7,81
KS,Montgomery County,20,125,Diabetic screening,7,81
KS,Morris County,20,127,Diabetic screening,7,81
SD,Moody County,46,101,Diabetic screening,7,81
KS,Stafford County,20,185,Diabetic screening,7,81
KS,Sumner County,20,191,Diabetic screening,7,81
AR,Calhoun County,5,13,Diabetic screening,7,81
NM,Sierra County,35,51,Diabetic screening,7,81
NM,Bernalillo County,35,1,Diabetic screening,7,81
AZ,Santa Cruz County,4,23,Diabetic screening,7,81
TX,San Jacinto County,48,407,Diabetic screening,7,81
TX,Scurry County,48,415,Diabetic screening,7,81
TX,Sterling County,48,431,Diabetic screening,7,81
TX,Terrell County,48,443,Diabetic screening,7,81
TX,Parmer County,48,369,Diabetic screening,7,81
OK,Grady County,40,51,Diabetic screening,7,81
GA,Jeff Davis County,13,161,Diabetic screening,7,81
TX,Rains County,48,379,Diabetic screening,7,81
TX,Rusk County,48,401,Diabetic screening,7,81
GA,Evans County,13,109,Diabetic screening,7,81
WY,Goshen County,56,15,Diabetic screening,7,81
AL,Madison County,1,89,Diabetic screening,7,81
AL,Dale County,1,45,Diabetic screening,7,81
AL,Geneva County,1,61,Diabetic screening,7,81
KS,Gove County,20,63,Diabetic screening,7,81
KS,Greenwood County,20,73,Diabetic screening,7,81
AL,Montgomery County,1,101,Diabetic screening,7,80
AL,Mobile County,1,97,Diabetic screening,7,80
TX,Wood County,48,499,Diabetic screening,7,80
OH,Trumbull County,39,155,Diabetic screening,7,80
OH,Putnam County,39,137,Diabetic screening,7,80
MD,Wicomico County,24,45,Diabetic screening,7,80
MT,Beaverhead County,30,1,Diabetic screening,7,80
TX,Upton County,48,461,Diabetic screening,7,80
TX,Trinity County,48,455,Diabetic screening,7,80
TX,San Saba County,48,411,Diabetic screening,7,80
KY,Boyd County,21,19,Diabetic screening,7,80
NY,Kings County,36,47,Diabetic screening,7,80
NM,Socorro County,35,53,Diabetic screening,7,80
SD,Ziebach County,46,137,Diabetic screening,7,80
SD,Haakon County,46,55,Diabetic screening,7,80
KY,Cumberland County,21,57,Diabetic screening,7,80
IN,Orange County,18,117,Diabetic screening,7,80
TN,Claiborne County,47,25,Diabetic screening,7,80
IN,Union County,18,161,Diabetic screening,7,80
KS,Russell County,20,167,Diabetic screening,7,80
SC,Marlboro County,45,69,Diabetic screening,7,80
IL,Williamson County,17,199,Diabetic screening,7,80
IL,Will County,17,197,Diabetic screening,7,80
PA,Westmoreland County,42,129,Diabetic screening,7,80
AL,Washington County,1,129,Diabetic screening,7,80
AK,Southeast Fairbanks Census Area,2,240,Diabetic screening,7,80
IN,Clay County,18,21,Diabetic screening,7,80
KY,Fulton County,21,75,Diabetic screening,7,80
IN,Jackson County,18,71,Diabetic screening,7,80
TN,Hardin County,47,71,Diabetic screening,7,80
IN,Marion County,18,97,Diabetic screening,7,80
MT,Powder River County,30,75,Diabetic screening,7,80
MT,Missoula County,30,63,Diabetic screening,7,80
CA,Plumas County,6,63,Diabetic screening,7,80
CA,Merced County,6,47,Diabetic screening,7,80
CA,Butte County,6,7,Diabetic screening,7,80
VA,Richmond city,51,760,Diabetic screening,7,80
VA,Petersburg city,51,730,Diabetic screening,7,80
VA,Newport News city,51,700,Diabetic screening,7,80
SC,Cherokee County,45,21,Diabetic screening,7,80
KY,Logan County,21,141,Diabetic screening,7,80
AZ,Greenlee County,4,11,Diabetic screening,7,80
AR,Benton County,5,7,Diabetic screening,7,80
AZ,Mohave County,4,15,Diabetic screening,7,80
GA,Jenkins County,13,165,Diabetic screening,7,80
MD,Allegany County,24,1,Diabetic screening,7,80
OK,Dewey County,40,43,Diabetic screening,7,80
TX,Washington County,48,477,Diabetic screening,7,80
OK,Cleveland County,40,27,Diabetic screening,7,80
GA,Hall County,13,139,Diabetic screening,7,80
TX,Parker County,48,367,Diabetic screening,7,80
TX,Newton County,48,351,Diabetic screening,7,80
KY,Muhlenberg County,21,177,Diabetic screening,7,80
CO,La Plata County,8,67,Diabetic screening,7,80
CO,Kit Carson County,8,63,Diabetic screening,7,80
FL,Duval County,12,31,Diabetic screening,7,80
MS,Madison County,28,89,Diabetic screening,7,80
MS,Kemper County,28,69,Diabetic screening,7,80
FL,Hillsborough County,12,57,Diabetic screening,7,80
FL,St. Johns County,12,109,Diabetic screening,7,80
MO,Dunklin County,29,69,Diabetic screening,7,80
MO,Linn County,29,115,Diabetic screening,7,80
PA,Washington County,42,125,Diabetic screening,7,80
NE,Boyd County,31,15,Diabetic screening,7,80
NE,Cheyenne County,31,33,Diabetic screening,7,80
MT,Hill County,30,41,Diabetic screening,7,80
CA,Santa Clara County,6,85,Diabetic screening,7,80
CA,San Mateo County,6,81,Diabetic screening,7,80
GA,Candler County,13,43,Diabetic screening,7,80
MI,Cass County,26,27,Diabetic screening,7,80
OH,Morrow County,39,117,Diabetic screening,7,80
GA,Elbert County,13,105,Diabetic screening,7,80
TX,Bee County,48,25,Diabetic screening,7,80
NJ,Gloucester County,34,15,Diabetic screening,7,80
NY,Queens County,36,81,Diabetic screening,7,80
NM,Lincoln County,35,27,Diabetic screening,7,80
NM,Grant County,35,17,Diabetic screening,7,80
WV,Raleigh County,54,81,Diabetic screening,7,80
WV,Ohio County,54,69,Diabetic screening,7,80
TX,Texas,48,0,Diabetic screening,7,80
TN,Scott County,47,151,Diabetic screening,7,80
IL,Jackson County,17,77,Diabetic screening,7,80
PA,Warren County,42,123,Diabetic screening,7,80
ID,Shoshone County,16,79,Diabetic screening,7,80
ID,Payette County,16,75,Diabetic screening,7,80
ID,Madison County,16,65,Diabetic screening,7,80
TX,Burleson County,48,51,Diabetic screening,7,80
PA,Jefferson County,42,65,Diabetic screening,7,80
PA,Fayette County,42,51,Diabetic screening,7,80
LA,Acadia Parish,22,1,Diabetic screening,7,80
TX,Bell County,48,27,Diabetic screening,7,80
OK,Murray County,40,99,Diabetic screening,7,80
OK,Marshall County,40,95,Diabetic screening,7,80
OK,Harper County,40,59,Diabetic screening,7,80
GA,Lincoln County,13,181,Diabetic screening,7,80
GA,Lee County,13,177,Diabetic screening,7,80
TX,Montgomery County,48,339,Diabetic screening,7,80
AR,Yell County,5,149,Diabetic screening,7,80
AR,Woodruff County,5,147,Diabetic screening,7,80
KY,Webster County,21,233,Diabetic screening,7,80
LA,East Feliciana Parish,22,37,Diabetic screening,7,80
TX,Collingsworth County,48,87,Diabetic screening,7,80
TX,Cochran County,48,79,Diabetic screening,7,80
AR,Craighead County,5,31,Diabetic screening,7,80
TX,Castro County,48,69,Diabetic screening,7,80
CA,Lassen County,6,35,Diabetic screening,7,80
TX,Montague County,48,337,Diabetic screening,7,80
TX,Mitchell County,48,335,Diabetic screening,7,80
OK,Oklahoma County,40,109,Diabetic screening,7,80
OK,Nowata County,40,105,Diabetic screening,7,80
GA,Dougherty County,13,95,Diabetic screening,7,80
TX,Yoakum County,48,501,Diabetic screening,7,80
GA,Clay County,13,61,Diabetic screening,7,80
MO,Phelps County,29,161,Diabetic screening,7,80
TX,Maverick County,48,323,Diabetic screening,7,80
GA,Pike County,13,231,Diabetic screening,7,80
TX,Jones County,48,253,Diabetic screening,7,80
TX,Jim Wells County,48,249,Diabetic screening,7,80
GA,Talbot County,13,263,Diabetic screening,7,80
WA,Ferry County,53,19,Diabetic screening,7,80
AR,Saline County,5,125,Diabetic screening,7,80
NE,Keith County,31,101,Diabetic screening,7,80
WV,Monongalia County,54,61,Diabetic screening,7,80
WV,McDowell County,54,47,Diabetic screening,7,80
NJ,Bergen County,34,3,Diabetic screening,7,80
LA,Bossier Parish,22,15,Diabetic screening,7,80
LA,Livingston Parish,22,63,Diabetic screening,7,80
ID,Jefferson County,16,51,Diabetic screening,7,80
ID,Gem County,16,45,Diabetic screening,7,80
ID,Caribou County,16,29,Diabetic screening,7,80
AR,Pulaski County,5,119,Diabetic screening,7,80
LA,Webster Parish,22,119,Diabetic screening,7,80
OK,Wagoner County,40,145,Diabetic screening,7,80
OK,Tillman County,40,141,Diabetic screening,7,80
GA,Seminole County,13,253,Diabetic screening,7,80
GA,Randolph County,13,243,Diabetic screening,7,80
TX,Hudspeth County,48,229,Diabetic screening,7,80
TX,Hill County,48,217,Diabetic screening,7,80
GA,Troup County,13,285,Diabetic screening,7,80
TX,Fannin County,48,147,Diabetic screening,7,80
TX,Falls County,48,145,Diabetic screening,7,80
NJ,Monmouth County,34,25,Diabetic screening,7,80
FL,Miami-Dade County,12,86,Diabetic screening,7,80
MS,Hinds County,28,49,Diabetic screening,7,80
OH,Coshocton County,39,31,Diabetic screening,7,80
GA,Baker County,13,7,Diabetic screening,7,80
CA,Ventura County,6,111,Diabetic screening,7,80
CO,Fremont County,8,43,Diabetic screening,7,80
NV,Lander County,32,15,Diabetic screening,7,80
NV,Douglas County,32,5,Diabetic screening,7,80
AR,Miller County,5,91,Diabetic screening,7,80
AR,Little River County,5,81,Diabetic screening,7,80
GA,Worth County,13,321,Diabetic screening,7,80
LA,St. John the Baptist Parish,22,95,Diabetic screening,7,80
LA,St. James Parish,22,93,Diabetic screening,7,80
LA,Rapides Parish,22,79,Diabetic screening,7,80
OK,Washita County,40,149,Diabetic screening,7,80
GA,Whitfield County,13,313,Diabetic screening,7,80
TX,Frio County,48,163,Diabetic screening,7,80
AR,Lee County,5,77,Diabetic screening,7,80
WA,Thurston County,53,67,Diabetic screening,7,80
CO,Colorado,8,0,Diabetic screening,7,80
FL,Santa Rosa County,12,113,Diabetic screening,7,80
GA,Camden County,13,39,Diabetic screening,7,80
MS,Bolivar County,28,11,Diabetic screening,7,80
OH,Guernsey County,39,59,Diabetic screening,7,80
GA,Ben Hill County,13,17,Diabetic screening,7,80
UT,Sevier County,49,41,Diabetic screening,7,80
AK,Juneau Borough,2,110,Diabetic screening,7,80
KS,Wichita County,20,203,Diabetic screening,7,80
SD,Sully County,46,119,Diabetic screening,7,80
AL,Alabama,1,0,Diabetic screening,7,80
AL,Baldwin County,1,3,Diabetic screening,7,80
WY,Sublette County,56,35,Diabetic screening,7,80
AL,Lamar County,1,75,Diabetic screening,7,80
AL,Talladega County,1,121,Diabetic screening,7,80
AL,Pike County,1,109,Diabetic screening,7,80
AL,Etowah County,1,55,Diabetic screening,7,80
AL,Crenshaw County,1,41,Diabetic screening,7,80
MO,Laclede County,29,105,Diabetic screening,7,80
MS,Tishomingo County,28,141,Diabetic screening,7,80
MO,Bates County,29,13,Diabetic screening,7,80
CO,Montezuma County,8,83,Diabetic screening,7,80
MS,Pike County,28,113,Diabetic screening,7,80
DE,Kent County,10,1,Diabetic screening,7,80
NM,Luna County,35,29,Diabetic screening,7,79
MS,Rankin County,28,121,Diabetic screening,7,79
CO,Rio Grande County,8,105,Diabetic screening,7,79
CO,Gunnison County,8,51,Diabetic screening,7,79
MO,Carroll County,29,33,Diabetic screening,7,79
MO,Cedar County,29,39,Diabetic screening,7,79
MO,Clark County,29,45,Diabetic screening,7,79
MO,Benton County,29,15,Diabetic screening,7,79
AL,Winston County,1,133,Diabetic screening,7,79
AK,Fairbanks North Star Borough,2,90,Diabetic screening,7,79
WY,Campbell County,56,5,Diabetic screening,7,79
AL,Elmore County,1,51,Diabetic screening,7,79
AL,Hale County,1,65,Diabetic screening,7,79
WY,Uinta County,56,41,Diabetic screening,7,79
KS,Norton County,20,137,Diabetic screening,7,79
UT,Wayne County,49,55,Diabetic screening,7,79
MS,Jefferson County,28,63,Diabetic screening,7,79
MS,Clarke County,28,23,Diabetic screening,7,79
GA,Calhoun County,13,37,Diabetic screening,7,79
CO,Archuleta County,8,7,Diabetic screening,7,79
CO,Baca County,8,9,Diabetic screening,7,79
AR,Lafayette County,5,73,Diabetic screening,7,79
OR,Malheur County,41,45,Diabetic screening,7,79
ID,Fremont County,16,43,Diabetic screening,7,79
TX,Gaines County,48,165,Diabetic screening,7,79
LA,Winn Parish,22,127,Diabetic screening,7,79
AR,Lonoke County,5,85,Diabetic screening,7,79
CA,Trinity County,6,105,Diabetic screening,7,79
CA,Tulare County,6,107,Diabetic screening,7,79
OH,Ashtabula County,39,7,Diabetic screening,7,79
MS,Forrest County,28,35,Diabetic screening,7,79
FL,Osceola County,12,97,Diabetic screening,7,79
NJ,Warren County,34,41,Diabetic screening,7,79
LA,St. Tammany Parish,22,103,Diabetic screening,7,79
TX,Harris County,48,201,Diabetic screening,7,79
GA,Walker County,13,295,Diabetic screening,7,79
TX,Hopkins County,48,223,Diabetic screening,7,79
TX,Howard County,48,227,Diabetic screening,7,79
TX,Midland County,48,329,Diabetic screening,7,79
AR,Pope County,5,115,Diabetic screening,7,79
NE,Richardson County,31,147,Diabetic screening,7,79
TX,Dallam County,48,111,Diabetic screening,7,79
ID,Custer County,16,37,Diabetic screening,7,79
LA,Natchitoches Parish,22,69,Diabetic screening,7,79
PA,Allegheny County,42,3,Diabetic screening,7,79
PA,Beaver County,42,7,Diabetic screening,7,79
NJ,New Jersey,34,0,Diabetic screening,7,79
WV,Grant County,54,23,Diabetic screening,7,79
CO,Cheyenne County,8,17,Diabetic screening,7,79
NC,Cumberland County,37,51,Diabetic screening,7,79
AR,Polk County,5,113,Diabetic screening,7,79
TX,Kinney County,48,271,Diabetic screening,7,79
TX,Lamar County,48,277,Diabetic screening,7,79
GA,Mitchell County,13,205,Diabetic screening,7,79
GA,Paulding County,13,223,Diabetic screening,7,79
TX,Lavaca County,48,285,Diabetic screening,7,79
MO,Pulaski County,29,169,Diabetic screening,7,79
CA,San Diego County,6,73,Diabetic screening,7,79
CA,San Francisco County,6,75,Diabetic screening,7,79
OH,Lawrence County,39,87,Diabetic screening,7,79
GA,Columbia County,13,73,Diabetic screening,7,79
UT,Millard County,49,27,Diabetic screening,7,79
OK,Pawnee County,40,117,Diabetic screening,7,79
CA,Lake County,6,33,Diabetic screening,7,79
TX,Cass County,48,67,Diabetic screening,7,79
TX,Chambers County,48,71,Diabetic screening,7,79
TX,Clay County,48,77,Diabetic screening,7,79
AR,Cross County,5,37,Diabetic screening,7,79
AR,Crawford County,5,33,Diabetic screening,7,79
AR,Crittenden County,5,35,Diabetic screening,7,79
TX,Comanche County,48,93,Diabetic screening,7,79
LA,Concordia Parish,22,29,Diabetic screening,7,79
LA,East Baton Rouge Parish,22,33,Diabetic screening,7,79
LA,Franklin Parish,22,41,Diabetic screening,7,79
AR,Stone County,5,137,Diabetic screening,7,79
AR,Union County,5,139,Diabetic screening,7,79
AR,Washington County,5,143,Diabetic screening,7,79
OK,Custer County,40,39,Diabetic screening,7,79
GA,Macon County,13,193,Diabetic screening,7,79
OK,Hughes County,40,63,Diabetic screening,7,79
OK,Johnston County,40,69,Diabetic screening,7,79
OK,Love County,40,85,Diabetic screening,7,79
PA,Greene County,42,59,Diabetic screening,7,79
PA,Lackawanna County,42,69,Diabetic screening,7,79
TX,Bexar County,48,29,Diabetic screening,7,79
TX,Brazos County,48,41,Diabetic screening,7,79
ID,Lewis County,16,61,Diabetic screening,7,79
ID,Teton County,16,81,Diabetic screening,7,79
ID,Valley County,16,85,Diabetic screening,7,79
TX,Cameron County,48,61,Diabetic screening,7,79
IL,Crawford County,17,33,Diabetic screening,7,79
TX,Andrews County,48,3,Diabetic screening,7,79
TX,Angelina County,48,5,Diabetic screening,7,79
AR,Arkansas,5,0,Diabetic screening,7,79
NJ,Mercer County,34,21,Diabetic screening,7,79
UT,Iron County,49,21,Diabetic screening,7,79
CA,San Joaquin County,6,77,Diabetic screening,7,79
CA,Santa Cruz County,6,87,Diabetic screening,7,79
CA,Sonoma County,6,97,Diabetic screening,7,79
CA,Sutter County,6,101,Diabetic screening,7,79
CA,Contra Costa County,6,13,Diabetic screening,7,79
CA,Fresno County,6,19,Diabetic screening,7,79
VA,Buchanan County,51,27,Diabetic screening,7,79
FL,Clay County,12,19,Diabetic screening,7,79
