state,county,state_code,county_code,measure_name,measure_id,raw_value_x,raw_value_y
AL,Jefferson County,1,73,Premature Death,1,11007.546,10891.15
AL,Jefferson County,1,73,Premature Death,1,11125.838,10891.15
AL,Jefferson County,1,73,Premature Death,1,10789.746,10891.15
AL,Jefferson County,1,73,Premature Death,1,10485.15,10891.15
AL,Lamar County,1,75,Premature Death,1,11385.2,10550.68
AL,Lamar County,1,75,Premature Death,1,11096.6,10550.68
AL,Lamar County,1,75,Premature Death,1,11115,10550.68
AL,Lamar County,1,75,Premature Death,1,12748.9,10550.68
AL,Lamar County,1,75,Premature Death,1,11785.8,10550.68
AL,Lamar County,1,75,Premature Death,1,11476.9,10550.68
AL,Lamar County,1,75,Premature Death,1,8691.5,10550.68
AL,Lamar County,1,75,Premature Death,1,8681.606,10550.68
AL,Lamar County,1,75,Premature Death,1,8906.132,10550.68
AL,Lamar County,1,75,Premature Death,1,10090.272,10550.68
AL,Lamar County,1,75,Premature Death,1,10578.893,10550.68
AL,Lamar County,1,75,Premature Death,1,10051.33,10550.68
AL,Lauderdale County,1,77,Premature Death,1,8229.1,8229.69
AL,Lauderdale County,1,77,Premature Death,1,7869.9,8229.69
AL,Lauderdale County,1,77,Premature Death,1,7659,8229.69
AL,Lauderdale County,1,77,Premature Death,1,7880.1,8229.69
AL,Lauderdale County,1,77,Premature Death,1,7946,8229.69
AL,Lauderdale County,1,77,Premature Death,1,8041,8229.69
AL,Lauderdale County,1,77,Premature Death,1,8491.4,8229.69
AL,Lauderdale County,1,77,Premature Death,1,8543.722,8229.69
AL,Lauderdale County,1,77,Premature Death,1,8825.568,8229.69
AL,Lauderdale County,1,77,Premature Death,1,8407.423,8229.69
AL,Lauderdale County,1,77,Premature Death,1,8262.227,8229.69
AL,Lauderdale County,1,77,Premature Death,1,8600.82,8229.69
AL,Lawrence County,1,79,Premature Death,1,9573,10186.97
AL,Lawrence County,1,79,Premature Death,1,9299.4,10186.97
AL,Lawrence County,1,79,Premature Death,1,9468.3,10186.97
AL,Lawrence County,1,79,Premature Death,1,9311,10186.97
AL,Lawrence County,1,79,Premature Death,1,9255.2,10186.97
AL,Lawrence County,1,79,Premature Death,1,9935.1,10186.97
AL,Lawrence County,1,79,Premature Death,1,10915.5,10186.97
AL,Lawrence County,1,79,Premature Death,1,11478.249,10186.97
AL,Lawrence County,1,79,Premature Death,1,11089.975,10186.97
AL,Lawrence County,1,79,Premature Death,1,10484.466,10186.97
AL,Lawrence County,1,79,Premature Death,1,10578.169,10186.97
AL,Lawrence County,1,79,Premature Death,1,10855.34,10186.97
AL,Lee County,1,81,Premature Death,1,8214.5,7866.69
AL,Lee County,1,81,Premature Death,1,8315.7,7866.69
AL,Lee County,1,81,Premature Death,1,8595.4,7866.69
AL,Lee County,1,81,Premature Death,1,8269.2,7866.69
AL,Lee County,1,81,Premature Death,1,8270.2,7866.69
AL,Lee County,1,81,Premature Death,1,7952.6,7866.69
AL,Lee County,1,81,Premature Death,1,8202.2,7866.69
AL,Lee County,1,81,Premature Death,1,7728.944,7866.69
AL,Lee County,1,81,Premature Death,1,7482.934,7866.69
AL,Lee County,1,81,Premature Death,1,7251.456,7866.69
AL,Lee County,1,81,Premature Death,1,7103.104,7866.69
AL,Lee County,1,81,Premature Death,1,7014.1,7866.69
AL,Limestone County,1,83,Premature Death,1,8452.3,8472.62
AL,Limestone County,1,83,Premature Death,1,8320.6,8472.62
AL,Limestone County,1,83,Premature Death,1,8207.8,8472.62
AL,Limestone County,1,83,Premature Death,1,8900,8472.62
AL,Limestone County,1,83,Premature Death,1,9265.9,8472.62
AL,Limestone County,1,83,Premature Death,1,9554.6,8472.62
AL,Limestone County,1,83,Premature Death,1,9254.4,8472.62
AL,Limestone County,1,83,Premature Death,1,8555.379,8472.62
AL,Limestone County,1,83,Premature Death,1,8317.719,8472.62
AL,Limestone County,1,83,Premature Death,1,7807.537,8472.62
AL,Limestone County,1,83,Premature Death,1,7586.818,8472.62
AL,Limestone County,1,83,Premature Death,1,7448.38,8472.62
AL,Lowndes County,1,85,Premature Death,1,13918.6,14284.28
AL,Lowndes County,1,85,Premature Death,1,12644.8,14284.28
AL,Lowndes County,1,85,Premature Death,1,13203,14284.28
AL,Lowndes County,1,85,Premature Death,1,13152,14284.28
AL,Lowndes County,1,85,Premature Death,1,14672.7,14284.28
AL,Lowndes County,1,85,Premature Death,1,15633.3,14284.28
AL,Lowndes County,1,85,Premature Death,1,15277.3,14284.28
AL,Lowndes County,1,85,Premature Death,1,15534.562,14284.28
AL,Lowndes County,1,85,Premature Death,1,13408.082,14284.28
AL,Lowndes County,1,85,Premature Death,1,13907.492,14284.28
AL,Lowndes County,1,85,Premature Death,1,14388.003,14284.28
AL,Lowndes County,1,85,Premature Death,1,15671.47,14284.28
AL,Macon County,1,87,Premature Death,1,13532.5,14064.56
AL,Macon County,1,87,Premature Death,1,13340.5,14064.56
AL,Macon County,1,87,Premature Death,1,13787.7,14064.56
AL,Macon County,1,87,Premature Death,1,12971.4,14064.56
AL,Macon County,1,87,Premature Death,1,12853.7,14064.56
AL,Macon County,1,87,Premature Death,1,11956,14064.56
AL,Macon County,1,87,Premature Death,1,13777.3,14064.56
AL,Macon County,1,87,Premature Death,1,13758.679,14064.56
AL,Macon County,1,87,Premature Death,1,15960.01,14064.56
AL,Macon County,1,87,Premature Death,1,15706.644,14064.56
AL,Macon County,1,87,Premature Death,1,17224.408,14064.56
AL,Macon County,1,87,Premature Death,1,13905.84,14064.56
AL,Madison County,1,89,Premature Death,1,7895.8,7928.98
AL,Madison County,1,89,Premature Death,1,7950.8,7928.98
AL,Madison County,1,89,Premature Death,1,8077.2,7928.98
AL,Madison County,1,89,Premature Death,1,8111.2,7928.98
AL,Madison County,1,89,Premature Death,1,7940.2,7928.98
AL,Madison County,1,89,Premature Death,1,7807.8,7928.98
AL,Madison County,1,89,Premature Death,1,7798.8,7928.98
AL,Madison County,1,89,Premature Death,1,8035.871,7928.98
AL,Madison County,1,89,Premature Death,1,8063.394,7928.98
AL,Madison County,1,89,Premature Death,1,7999.12,7928.98
AL,Madison County,1,89,Premature Death,1,7707.086,7928.98
AL,Madison County,1,89,Premature Death,1,7760.43,7928.98
AL,Marengo County,1,91,Premature Death,1,10769.3,10937.54
AL,Marengo County,1,91,Premature Death,1,10956.5,10937.54
AL,Marengo County,1,91,Premature Death,1,11204.8,10937.54
AL,Marengo County,1,91,Premature Death,1,10976.6,10937.54
AL,Marengo County,1,91,Premature Death,1,12370.1,10937.54
AL,Marengo County,1,91,Premature Death,1,12151.2,10937.54
AL,Marengo County,1,91,Premature Death,1,12356.9,10937.54
AL,Marengo County,1,91,Premature Death,1,11415.205,10937.54
AL,Marengo County,1,91,Premature Death,1,10681.37,10937.54
AL,Marengo County,1,91,Premature Death,1,9538.159,10937.54
AL,Marengo County,1,91,Premature Death,1,8957.45,10937.54
AL,Marengo County,1,91,Premature Death,1,9872.84,10937.54
AL,Marion County,1,93,Premature Death,1,10512.8,11045.19
AL,Marion County,1,93,Premature Death,1,11217.4,11045.19
AL,Marion County,1,93,Premature Death,1,11239,11045.19
AL,Marion County,1,93,Premature Death,1,10853,11045.19
AL,Marion County,1,93,Premature Death,1,10471,11045.19
AL,Marion County,1,93,Premature Death,1,11424.9,11045.19
AL,Marion County,1,93,Premature Death,1,11838.1,11045.19
AL,Marion County,1,93,Premature Death,1,11880.196,11045.19
AL,Marion County,1,93,Premature Death,1,11072.778,11045.19
AL,Marion County,1,93,Premature Death,1,11285.392,11045.19
AL,Marion County,1,93,Premature Death,1,10083.507,11045.19
AL,Marion County,1,93,Premature Death,1,10664.24,11045.19
AL,Marshall County,1,95,Premature Death,1,10921,10372.68
AL,Marshall County,1,95,Premature Death,1,10635.6,10372.68
AL,Marshall County,1,95,Premature Death,1,10304,10372.68
AL,Marshall County,1,95,Premature Death,1,9879.4,10372.68
AL,Marshall County,1,95,Premature Death,1,10007.4,10372.68
AL,Marshall County,1,95,Premature Death,1,10234,10372.68
AL,Marshall County,1,95,Premature Death,1,10374,10372.68
AL,Marshall County,1,95,Premature Death,1,10533.548,10372.68
AL,Marshall County,1,95,Premature Death,1,10392.039,10372.68
AL,Marshall County,1,95,Premature Death,1,10685.868,10372.68
AL,Marshall County,1,95,Premature Death,1,10273.671,10372.68
AL,Marshall County,1,95,Premature Death,1,10231.61,10372.68
AL,Mobile County,1,97,Premature Death,1,11249.6,10803.79
AL,Mobile County,1,97,Premature Death,1,11064.7,10803.79
AL,Mobile County,1,97,Premature Death,1,11011.1,10803.79
AL,Mobile County,1,97,Premature Death,1,10865.8,10803.79
AL,Mobile County,1,97,Premature Death,1,10607.4,10803.79
AL,Mobile County,1,97,Premature Death,1,10492.5,10803.79
AL,Mobile County,1,97,Premature Death,1,10517.7,10803.79
AL,Mobile County,1,97,Premature Death,1,10712.9,10803.79
AL,Mobile County,1,97,Premature Death,1,11121.923,10803.79
AL,Mobile County,1,97,Premature Death,1,11065.033,10803.79
AL,Mobile County,1,97,Premature Death,1,10748.761,10803.79
AL,Mobile County,1,97,Premature Death,1,10188.12,10803.79
AL,Monroe County,1,99,Premature Death,1,10562,9958.97
AL,Monroe County,1,99,Premature Death,1,10741.7,9958.97
AL,Monroe County,1,99,Premature Death,1,10334.4,9958.97
AL,Monroe County,1,99,Premature Death,1,9618.1,9958.97
AL,Monroe County,1,99,Premature Death,1,9371.4,9958.97
AL,Monroe County,1,99,Premature Death,1,8979.4,9958.97
AL,Monroe County,1,99,Premature Death,1,10120.5,9958.97
AL,Monroe County,1,99,Premature Death,1,9782.775,9958.97
AL,Monroe County,1,99,Premature Death,1,9627.447,9958.97
AL,Monroe County,1,99,Premature Death,1,9528.354,9958.97
AL,Monroe County,1,99,Premature Death,1,10119.802,9958.97
AL,Monroe County,1,99,Premature Death,1,10721.71,9958.97
AL,Montgomery County,1,101,Premature Death,1,10127.9,9994.96
AL,Montgomery County,1,101,Premature Death,1,10148.8,9994.96
AL,Montgomery County,1,101,Premature Death,1,9994.7,9994.96
AL,Montgomery County,1,101,Premature Death,1,10031.1,9994.96
AL,Montgomery County,1,101,Premature Death,1,10192.8,9994.96
AL,Montgomery County,1,101,Premature Death,1,10063.1,9994.96
AL,Montgomery County,1,101,Premature Death,1,9895,9994.96
AL,Montgomery County,1,101,Premature Death,1,10129.444,9994.96
AL,Montgomery County,1,101,Premature Death,1,10321.868,9994.96
AL,Montgomery County,1,101,Premature Death,1,10062.308,9994.96
AL,Montgomery County,1,101,Premature Death,1,9650.991,9994.96
AL,Montgomery County,1,101,Premature Death,1,9321.49,9994.96
AL,Morgan County,1,103,Premature Death,1,9223.3,9091.14
AL,Morgan County,1,103,Premature Death,1,9334.4,9091.14
AL,Morgan County,1,103,Premature Death,1,8809.8,9091.14
AL,Morgan County,1,103,Premature Death,1,8805.9,9091.14
AL,Morgan County,1,103,Premature Death,1,9001.5,9091.14
AL,Morgan County,1,103,Premature Death,1,9211.5,9091.14
AL,Morgan County,1,103,Premature Death,1,9404.8,9091.14
AL,Morgan County,1,103,Premature Death,1,9108.811,9091.14
AL,Morgan County,1,103,Premature Death,1,9147.684,9091.14
AL,Morgan County,1,103,Premature Death,1,8959.258,9091.14
AL,Morgan County,1,103,Premature Death,1,9167.08,9091.14
AL,Morgan County,1,103,Premature Death,1,8919.59,9091.14
AL,Perry County,1,105,Premature Death,1,12599.9,13992.25
AL,Perry County,1,105,Premature Death,1,13229.2,13992.25
AL,Perry County,1,105,Premature Death,1,13267.5,13992.25
AL,Perry County,1,105,Premature Death,1,14196.9,13992.25
AL,Perry County,1,105,Premature Death,1,13328.6,13992.25
AL,Perry County,1,105,Premature Death,1,15379,13992.25
AL,Perry County,1,105,Premature Death,1,14610.8,13992.25
AL,Perry County,1,105,Premature Death,1,15692.457,13992.25
AL,Perry County,1,105,Premature Death,1,14078.1,13992.25
AL,Perry County,1,105,Premature Death,1,14205.163,13992.25
AL,Perry County,1,105,Premature Death,1,13846.698,13992.25
AL,Perry County,1,105,Premature Death,1,13472.66,13992.25
AL,Pickens County,1,107,Premature Death,1,8861.1,10908.05
AL,Pickens County,1,107,Premature Death,1,9785.3,10908.05
AL,Pickens County,1,107,Premature Death,1,10724.4,10908.05
AL,Pickens County,1,107,Premature Death,1,12291.7,10908.05
AL,Pickens County,1,107,Premature Death,1,11912.7,10908.05
AL,Pickens County,1,107,Premature Death,1,11510.4,10908.05
AL,Pickens County,1,107,Premature Death,1,10506.2,10908.05
AL,Pickens County,1,107,Premature Death,1,10565.911,10908.05
AL,Pickens County,1,107,Premature Death,1,10558.359,10908.05
AL,Pickens County,1,107,Premature Death,1,11437.823,10908.05
AL,Pickens County,1,107,Premature Death,1,11174.602,10908.05
AL,Pickens County,1,107,Premature Death,1,11568.09,10908.05
AL,Pike County,1,109,Premature Death,1,10874.7,10594.78
AL,Pike County,1,109,Premature Death,1,9701,10594.78
AL,Pike County,1,109,Premature Death,1,10132.4,10594.78
AL,Pike County,1,109,Premature Death,1,10146.2,10594.78
AL,Pike County,1,109,Premature Death,1,10476.7,10594.78
AL,Pike County,1,109,Premature Death,1,10528,10594.78
AL,Pike County,1,109,Premature Death,1,11490.4,10594.78
AL,Pike County,1,109,Premature Death,1,11586.304,10594.78
AL,Pike County,1,109,Premature Death,1,11019.061,10594.78
AL,Pike County,1,109,Premature Death,1,10365.966,10594.78
AL,Pike County,1,109,Premature Death,1,9983.063,10594.78
AL,Pike County,1,109,Premature Death,1,10833.61,10594.78
AL,Randolph County,1,111,Premature Death,1,9999.9,11001.05
AL,Randolph County,1,111,Premature Death,1,9786.7,11001.05
AL,Randolph County,1,111,Premature Death,1,10202.1,11001.05
AL,Randolph County,1,111,Premature Death,1,11220.8,11001.05
AL,Randolph County,1,111,Premature Death,1,12135.5,11001.05
AL,Randolph County,1,111,Premature Death,1,12276.5,11001.05
AL,Randolph County,1,111,Premature Death,1,11347,11001.05
AL,Randolph County,1,111,Premature Death,1,10957.854,11001.05
AL,Randolph County,1,111,Premature Death,1,10440.852,11001.05
AL,Randolph County,1,111,Premature Death,1,11452.978,11001.05
AL,Randolph County,1,111,Premature Death,1,11119.564,11001.05
AL,Randolph County,1,111,Premature Death,1,11072.81,11001.05
AL,Russell County,1,113,Premature Death,1,11692,11978.12
AL,Russell County,1,113,Premature Death,1,12540,11978.12
AL,Russell County,1,113,Premature Death,1,12391.8,11978.12
AL,Russell County,1,113,Premature Death,1,12718.6,11978.12
AL,Russell County,1,113,Premature Death,1,11673.8,11978.12
AL,Russell County,1,113,Premature Death,1,11430.3,11978.12
AL,Russell County,1,113,Premature Death,1,11594.8,11978.12
AL,Russell County,1,113,Premature Death,1,12146.847,11978.12
AL,Russell County,1,113,Premature Death,1,11797.551,11978.12
AL,Russell County,1,113,Premature Death,1,11677.346,11978.12
AL,Russell County,1,113,Premature Death,1,11769.694,11978.12
AL,Russell County,1,113,Premature Death,1,12304.68,11978.12
AL,St. Clair County,1,115,Premature Death,1,9519.9,9566.85
AL,St. Clair County,1,115,Premature Death,1,9317.1,9566.85
AL,St. Clair County,1,115,Premature Death,1,9571,9566.85
AL,St. Clair County,1,115,Premature Death,1,9171.4,9566.85
AL,St. Clair County,1,115,Premature Death,1,9904.2,9566.85
AL,St. Clair County,1,115,Premature Death,1,10583.4,9566.85
AL,St. Clair County,1,115,Premature Death,1,10279.3,9566.85
AL,St. Clair County,1,115,Premature Death,1,9627.456,9566.85
AL,St. Clair County,1,115,Premature Death,1,9052.306,9566.85
AL,St. Clair County,1,115,Premature Death,1,9261.522,9566.85
AL,St. Clair County,1,115,Premature Death,1,9273.44,9566.85
AL,St. Clair County,1,115,Premature Death,1,9241.2,9566.85
AL,Shelby County,1,117,Premature Death,1,6947.2,6556.93
AL,Shelby County,1,117,Premature Death,1,6823,6556.93
AL,Shelby County,1,117,Premature Death,1,6794.9,6556.93
AL,Shelby County,1,117,Premature Death,1,6539,6556.93
AL,Shelby County,1,117,Premature Death,1,6382.6,6556.93
AL,Shelby County,1,117,Premature Death,1,6349.5,6556.93
AL,Shelby County,1,117,Premature Death,1,6535.6,6556.93
AL,Shelby County,1,117,Premature Death,1,6570.486,6556.93
AL,Shelby County,1,117,Premature Death,1,6602.05,6556.93
AL,Shelby County,1,117,Premature Death,1,6618.606,6556.93
AL,Shelby County,1,117,Premature Death,1,6308.142,6556.93
AL,Shelby County,1,117,Premature Death,1,6212.02,6556.93
AL,Sumter County,1,119,Premature Death,1,14619,13210.7
AL,Sumter County,1,119,Premature Death,1,15901.3,13210.7
AL,Sumter County,1,119,Premature Death,1,14085.4,13210.7
AL,Sumter County,1,119,Premature Death,1,14204.2,13210.7
AL,Sumter County,1,119,Premature Death,1,14257,13210.7
AL,Sumter County,1,119,Premature Death,1,15965.4,13210.7
AL,Sumter County,1,119,Premature Death,1,13759.1,13210.7
AL,Sumter County,1,119,Premature Death,1,12839.622,13210.7
AL,Sumter County,1,119,Premature Death,1,10626.007,13210.7
AL,Sumter County,1,119,Premature Death,1,10914.283,13210.7
AL,Sumter County,1,119,Premature Death,1,10420.315,13210.7
AL,Sumter County,1,119,Premature Death,1,10936.76,13210.7
AL,Talladega County,1,121,Premature Death,1,10898.7,11002.73
AL,Talladega County,1,121,Premature Death,1,10438.1,11002.73
AL,Talladega County,1,121,Premature Death,1,10762.3,11002.73
AL,Talladega County,1,121,Premature Death,1,10493.2,11002.73
AL,Talladega County,1,121,Premature Death,1,11165.3,11002.73
AL,Talladega County,1,121,Premature Death,1,10723.6,11002.73
AL,Talladega County,1,121,Premature Death,1,10657.2,11002.73
AL,Talladega County,1,121,Premature Death,1,10532.676,11002.73
AL,Talladega County,1,121,Premature Death,1,11366.69,11002.73
AL,Talladega County,1,121,Premature Death,1,11807.052,11002.73
AL,Talladega County,1,121,Premature Death,1,11864.8,11002.73
AL,Talladega County,1,121,Premature Death,1,11323.12,11002.73
AL,Tallapoosa County,1,123,Premature Death,1,11021.7,9899.09
AL,Tallapoosa County,1,123,Premature Death,1,10117.4,9899.09
AL,Tallapoosa County,1,123,Premature Death,1,10005.5,9899.09
AL,Tallapoosa County,1,123,Premature Death,1,9710.6,9899.09
AL,Tallapoosa County,1,123,Premature Death,1,9826.2,9899.09
AL,Tallapoosa County,1,123,Premature Death,1,9521.1,9899.09
AL,Tallapoosa County,1,123,Premature Death,1,9958.9,9899.09
AL,Tallapoosa County,1,123,Premature Death,1,10134.385,9899.09
AL,Tallapoosa County,1,123,Premature Death,1,9621.595,9899.09
AL,Tallapoosa County,1,123,Premature Death,1,9396.155,9899.09
AL,Tallapoosa County,1,123,Premature Death,1,9611.786,9899.09
AL,Tallapoosa County,1,123,Premature Death,1,9863.78,9899.09
AL,Tuscaloosa County,1,125,Premature Death,1,8873.2,9561.63
AL,Tuscaloosa County,1,125,Premature Death,1,9304.2,9561.63
AL,Tuscaloosa County,1,125,Premature Death,1,9600.6,9561.63
AL,Tuscaloosa County,1,125,Premature Death,1,9960.5,9561.63
AL,Tuscaloosa County,1,125,Premature Death,1,9733.6,9561.63
AL,Tuscaloosa County,1,125,Premature Death,1,9661.8,9561.63
AL,Tuscaloosa County,1,125,Premature Death,1,9178.9,9561.63
AL,Tuscaloosa County,1,125,Premature Death,1,9484.027,9561.63
AL,Tuscaloosa County,1,125,Premature Death,1,9707.833,9561.63
AL,Tuscaloosa County,1,125,Premature Death,1,10029.548,9561.63
AL,Tuscaloosa County,1,125,Premature Death,1,9759.695,9561.63
AL,Tuscaloosa County,1,125,Premature Death,1,9445.69,9561.63
AL,Walker County,1,127,Premature Death,1,12105.4,14174.02
